group,n,base_positive_rate,selection_rate,true_positive_rate,false_positive_rate,mean_score,mean_confidence,selection_rate_minus_overall
Female,11246,0.2176773964076116,0.2108305175173395,0.5931372549019608,0.10445555808138213,0.225173220038414,0.8290468454360962,-0.03050025063056533
Male,10065,0.30958768007948334,0.2754098360655738,0.631578947368421,0.11570010073391855,0.27776405215263367,0.8002251386642456,0.03407906791766896
