group,n,base_positive_rate,selection_rate,true_positive_rate,false_positive_rate,mean_score,mean_confidence,selection_rate_minus_overall
Female,11246,0.2176773964076116,0.011115063133558598,0.031862745098039214,0.0053421232098204135,0.23969168961048126,0.7607593536376953,-0.006481483250937671
Male,10065,0.30958768007948334,0.024838549428713365,0.06225930680359435,0.008058713483954526,0.27869895100593567,0.7226162552833557,0.007242003044217096
