group,n,base_positive_rate,selection_rate,true_positive_rate,false_positive_rate,mean_score,mean_confidence,selection_rate_minus_overall
<25,2327,0.23635582294800173,0.23377739578856896,0.6145454545454545,0.11592571750140687,0.24156062304973602,0.8158235549926758,-0.007647220606719851
25-34,6117,0.23573647212685958,0.2311590649010953,0.6449375866851595,0.10352941176470588,0.24397830665111542,0.8182312846183777,-0.010265551494193503
35-44,4984,0.23595505617977527,0.24719101123595505,0.657312925170068,0.12053571428571429,0.2520711421966553,0.8155062198638916,0.005766394840666239
45-54,3678,0.27732463295269166,0.2574768896139206,0.6460784313725491,0.10835214446952596,0.2579175531864166,0.8145381808280945,0.016052273218631813
55-64,2618,0.3326967150496562,0.2822765469824293,0.616532721010333,0.11562678878076703,0.27460411190986633,0.8069255948066711,0.04085193058714051
65-74,1211,0.33773740710156896,0.12799339388934763,0.26405867970660146,0.05860349127182045,0.20876659452915192,0.817889392375946,-0.11343122250594118
>74,376,0.2553191489361702,0.30319148936170215,0.7395833333333334,0.15357142857142858,0.2528817057609558,0.8039156198501587,0.06176687296641334
