group,n,base_positive_rate,selection_rate,true_positive_rate,false_positive_rate,mean_score,mean_confidence,selection_rate_minus_overall
Female,11246,0.2176773964076116,0.21074159701227102,0.5935457516339869,0.10422823368947488,0.22513790428638458,0.8286729454994202,-0.03068301938301779
Male,10065,0.30958768007948334,0.2757078986587183,0.62997432605905,0.11685134551734062,0.2776336371898651,0.7997920513153076,0.0342832822634295
